dataset_name,group,gen_base_type,gen_imbalance_ratio,gen_n_classes,gen_n_features,gen_n_samples_test,gen_n_samples_train,gen_noise,gen_noise_scale,gen_noise_type,gen_outlier_frac,gen_overlap,gen_spatial_distortion,gen_subsampled_to,CV,HDB,HDB_mean_f1,HDB_std_f1,IR,attr_ent.mean,attr_ent.sd,c2,can_cor.mean,can_cor.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,joint_ent.mean,joint_ent.sd,lh_trace,lsc,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,nr_attr,nr_class,nr_inst,pIR_cv,p_trace,roy_root,sd_ratio,t1,w_lambda,cluster,dist_to_centroid,is_representative
openml_47151_aztrees3,real_openml,real_openml,7.8368,2,21,1192,4764,0.0,0.0,,0.0,0.0,False,1999,0.7737195633921075,0.0,2.0588678045555944,0.0,7.838589981447124,3.503601439815907,0.2162286201346369,0.7491408170963234,0.739600482903815,,0.5090670844288661,0.3649101854888819,0.2961534064990348,0.3358867708043628,0.284322200156886,0.9163641231730524,2.019928914183686,3.4144444884227703,0.9505463444595728,0.078686582558356,6.024445118782375e-16,,0.3836918459229614,,0.0545272636318159,,3.8635763113958177,0.2116444310056988,1.2075487648466114,0.803768317375296,0.1490922128489541,0.0592019546501281,0.0285142571285642,0.1079871201836623,0.1136196661818031,0.0110055027513756,0.1043543448977276,21.0,2.0,1999.0,0.0,0.5470088743115563,1.2075487648466114,1.6482344667789082,0.0620310155077538,0.4529911256884437,33,0.0,True
openml_44617_cmc_seed_4_nrows_2000_nclasses,real_openml,real_openml,1.8889,3,9,295,1178,0.0,0.0,,0.0,0.0,False,1178,0.2481537872846507,0.5994558695607003,0.1932477622172722,0.1158435053406143,1.8909774436090223,1.5425596348750763,0.946481844636424,0.0438011792949926,0.3270767551573597,0.0913500642767397,1.538879262719534,0.1746895490632427,0.1502703604950693,0.1748379683912493,0.1503980328489315,1.00084961767205,0.687776169413322,43.41433649522621,0.9668855394417106,0.0233036944403633,0.765928515928516,0.048618072376628,0.964410844695904,0.0559053800862705,0.9579331317263924,0.0528566959491812,3.0459925591969537,0.9269513291033998,0.2551990985829858,0.9984557002891148,0.0354463383976569,0.0237330105433164,0.7249575551782682,,,0.5636672325976231,0.4961405486070596,9.0,3.0,1178.0,0.1739611338917678,0.2223032417718993,0.1812039869669327,1.0476130192346036,0.6960950764006791,0.7882659936078746,34,0.0,True
openml_1508_user-knowledge,real_openml,real_openml,5.375,5,5,81,322,0.0,0.0,,0.0,0.0,False,322,0.572945596351868,1.0411776344898978,12.366443065593176,12.875663938088303,5.421052631578948,2.582116559840427,0.002455206314802,0.0912865374165056,0.355269963633551,0.4143267950687285,2.0477813097776982,0.1226217502525331,0.0722806574358232,0.1230037494745036,0.0725058308234737,1.003115264797508,0.3151294046724969,5.532048125661633,0.7649685475942349,0.3493750018873359,0.0819700876141466,0.1053778003300757,0.2786131509117964,0.3115279271853229,0.0805549042952651,0.1331661724554435,4.259730932660616,0.4927524560773088,14.448821991424726,0.9850507310674742,0.3701669369575094,0.4934521605549828,0.3416149068322981,0.4141415496062846,0.1108578215179022,0.2204968944099379,0.4152269975469838,5.0,5.0,322.0,0.5437230902009992,1.0198670675765114,14.359539627720263,1.2459329913771922,0.6459627329192547,0.0596761417705929,35,0.0,True
openml_44508_APSFailure_seed_0_nrows_2000_n,real_openml,real_openml,54.5556,2,100,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.96375,0.0,1.666206941239797,0.0,54.172413793103445,2.305221009186743,1.3737104964232285,0.9630934163722688,0.8573016391873661,,0.1307794167522983,,,0.1828242010004859,0.2364956833581875,0.980612883051908,2.992354009663318,5.738818049973663,,,,,0.411875,,0.0,,2.413211862925983,1.362592680253253,2.7731022412145268,0.429409375,0.0227885630130578,0.0164305645794152,0.03125,0.1440858402622064,0.1391009760668366,0.021875,0.146321104222744,100.0,2.0,1600.0,0.0,0.7349661005533449,2.7731022412145268,,0.058125,0.2650338994466552,36,0.0,True
openml_45558_Pulsar-Dataset-HTRU2,real_openml,real_openml,9.9201,2,8,3580,14318,0.0,0.0,,0.0,0.0,False,1999,0.8168738650649532,0.0,2.881978668690904,0.0,9.921434019832189,3.5849550968339505,3.065060397485888e-06,0.8004841888186303,0.8266142486009208,,0.441608467937083,0.4254372609127997,0.278763992683906,0.4052865685255275,0.2662522063659299,0.9531351977933672,1.3646261145899932,2.3852351843198263,0.7218911079261807,0.1970579124271461,0.0018521006743165,,0.592296148074037,,0.5167583791895948,,3.841421038432269,0.0721190809473503,2.157473788984808,0.938764780088894,0.1851425263387652,0.0721196873087943,0.0525262631315657,0.2542472903792755,0.1074492884229979,0.0360180090045022,0.1863815703485822,8.0,2.0,1999.0,0.0,0.6832911159900649,2.157473788984808,1.2064735979118333,0.0845422711355677,0.3167088840099351,37,0.0,True
pmlb_irish,real_pmlb,real_pmlb,1.2523,2,5,100,400,0.0,0.0,,0.0,0.0,False,400,0.11,0.0,0.4856775856878913,0.0,1.247191011235955,1.9003676983801288,0.9292334492987776,0.0239106807627704,0.6220657998322499,,0.9912540071703688,0.0927998215682031,0.0612223789354291,0.0930324025746397,0.0613758184816331,1.0025062656641597,0.2454110828148474,4.932065240960714,0.9124170799920068,0.0691418627440271,0.2753333333333333,,0.555,,0.0,,2.690640177784396,0.916433730287836,0.6312305198733161,0.94206875,0.2009815277661013,0.2144753692274706,0.0825,0.1480028060851539,0.1344075046283092,0.03,0.1708008557672562,5.0,2.0,400.0,0.0,0.3869658593209367,0.6312305198733161,1.2721896085158173,0.1325,0.6130341406790633,38,0.0,True
openml_41725_FOREX_eurcad-day-High,real_openml,real_openml,1.0355,2,11,367,1467,0.0,0.0,,0.0,0.0,False,1467,0.0170415814587593,0.0,0.0084558811765377,0.0,1.0346740638002774,3.1449279695386205,1.0430546067747513,0.0005806623638811,,,0.9997904993591156,,,,,,,268.62524950222667,,,,,0.0,,0.0,,4.140996590551557,1.0418203842470348,,0.9983453286550882,0.0037218783461784,0.0013790885341917,0.634628493524199,0.4752307666469125,0.1160774490403672,0.4144512610770279,0.4927950416897773,11.0,2.0,1467.0,0.0,,,,0.7852760736196319,,39,0.0,True
openml_1459_artificial-characters,real_openml,real_openml,2.36,10,7,2044,8174,0.0,0.0,,0.0,0.0,False,1996,0.2232286431656817,0.6453435726536142,0.6631953370668798,0.4279888481899581,2.3604166666666666,3.102565669003206,0.5355056278233273,0.0061377685974903,0.3006392780231665,0.2141576602643156,3.284565119662856,0.2562114167181556,0.164991712114098,0.2578285582979205,0.1678752399353412,1.003363293293879,0.8085448783144509,14.253493244510986,0.8584502360898121,0.0901646650848818,0.0829984395780986,0.1225348902885243,0.7577422121055547,0.104538375648598,0.4621763362028777,0.2552716843759829,6.1566914806790365,0.5346360887460927,1.326794088401626,0.9979628595869092,0.2304393079870255,0.095840767051888,0.6142284569138277,,,0.3647294589178356,0.4814748404734459,7.0,10.0,1996.0,0.2241117529374661,0.9078688491313522,0.7576467310399106,,0.6072144288577155,0.3383059115610994,41,0.0,True
openml_375_JapaneseVowels,real_openml,real_openml,2.0639,9,14,1993,7968,0.0,0.0,,0.0,0.0,False,1996,0.234170402908534,0.6540099834803165,4.106384426823641,2.685616411150758,2.0656,3.578679962015028,0.0206967384332286,0.0079082227678497,0.6572610954030028,0.2536305611454776,3.1317535440813176,0.2352342613540552,0.1626032114693228,0.2364865812896269,0.1632005114216865,1.0065362595553795,1.0736378992841316,8.191032363240701,0.6903342775127067,0.1887778208162752,0.0046729865770995,0.0048171270290798,0.5186776150137605,0.2427939423237222,0.0417292152433929,0.0915785242529784,6.328094210486205,0.2025843072500733,14.661824070444366,0.99043377335834,0.3823392956101409,0.2105383700767397,0.1402805611222445,0.3570949275522413,0.0933747476344153,0.0596192384769539,0.2368393707335097,14.0,9.0,1996.0,0.1951334359167562,3.90623641107163,5.512401579908292,,0.5345691382765531,0.0012296109994223,42,0.0,True
pmlb_balance_scale,real_pmlb,real_pmlb,5.8776,3,4,125,500,0.0,0.0,,0.0,0.0,False,500,0.5416493330559911,0.5781987954869026,0.2983683919643449,0.1725162448451482,5.923076923076923,2.320390317014861,0.0007600874409195,0.1644322702717361,0.435518252698799,0.5517097685387563,1.3170894310222006,0.0167115359047244,0.0171992201640036,0.0167450259566376,0.0172336875390818,1.0020040080160322,0.0459519698286834,9.135470591576926,0.8230013093294993,0.0187060502846893,1.0,0.0,1.0,0.0,1.0,0.0,3.4933066134602195,0.0143273102942509,2.143506561750603,0.963456,0.1441731345768417,0.0148775090326686,0.284,0.3685833345453166,0.147120212230044,0.2,0.4004006010017532,4.0,3.0,500.0,0.5409862701952389,0.6837359655687179,2.1414410958966155,1.3242087283528414,0.304,0.3176691082335754,43,0.0,True
pmlb_dermatology,real_pmlb,real_pmlb,5.6,6,34,74,292,0.0,0.0,,0.0,0.0,False,292,0.4518471918485108,0.5153104922292725,19.296182949537737,9.943525533872387,5.5625,1.1263491744344842,0.493276163904248,0.0496887195946887,0.9156897287752208,0.120868952917894,2.434537549231454,0.2255381526595153,0.2100513992970392,0.2263131978576577,0.2107732254114618,1.003436426116837,1.8025454504499552,5.610831977561406,0.4482194395909437,0.3070257753748887,,,0.066578831796223,0.1831748788287008,0.0,0.0,3.126987159578553,0.5699397265550162,114.83713441333066,0.8840190467254645,0.4338995640873848,0.2301912854337738,0.0787671232876712,0.3215725669066445,0.0921064296510407,0.0376712328767123,0.1907267385334367,34.0,6.0,292.0,0.5360296554849457,4.250875612040061,73.08476681281434,,0.1952054794520548,2.578968740101219e-06,44,0.0,True
pmlb_allhypo,real_pmlb,real_pmlb,36.6421,3,29,754,3016,0.0,0.0,,0.0,0.0,False,1998,1.252149454627731,0.4027664016206344,0.4397424041689516,0.1771134657671353,36.64473684210526,0.9499834412908992,1.3233839452254943,0.8772926002429011,0.3439273146194143,0.1876893658106515,0.4577217002929548,,,0.0768428909109958,0.1466138322821619,0.8976278203885308,0.9454615358195736,34.895389346329715,,,,,0.509427075234504,0.3793832756743292,0.3492715822731609,0.187805282730078,1.3945881737303027,1.3027146128716296,0.340670882311134,0.9790406021637252,0.013116967853551,0.0265532007756436,0.1321321321321321,0.2819957792263321,0.1497393072031715,0.0795795795795795,0.2707089737080996,29.0,3.0,1998.0,0.7489090935546509,0.2717992935210478,0.293977864277858,,0.1846846846846846,0.7383356282761803,45,0.0,True
openml_983_cmc,real_openml,real_openml,1.3418,2,9,295,1178,0.0,0.0,,0.0,0.0,False,1178,0.1460101867572156,0.0,0.1295029633354927,0.0,1.341948310139165,1.5768041115643454,0.950259278263032,0.0417479262919927,0.3803520991951583,,0.9845664972341444,0.1807215579156711,0.1540141058064529,0.180875102144996,0.1541449589124903,1.0008496176720485,0.7087651736064147,45.64986564955522,0.9816200594788526,0.0178568546129688,0.75,,0.9974533106960952,,0.9974533106960952,,2.5398028235876318,0.9365336134955276,0.1691362791245085,0.997657968240608,0.0215677852108582,0.0186775901684456,0.5797962648556876,,,0.3913412563667232,0.4882577707009966,9.0,2.0,1178.0,0.0,0.1446677193621635,0.1691362791245085,1.0305665631565883,0.5645161290322581,0.8553322806378364,46,0.0,True
pmlb_coil2000,real_pmlb,real_pmlb,15.7611,2,85,1965,7857,0.0,0.0,,0.0,0.0,False,1999,0.8806160112002036,0.0,0.2035638341942641,0.0,15.75266524520256,1.305426036009131,1.154162609444994,0.8739094523103872,0.3267702850445424,,0.3255754263915287,0.0721359708804855,0.1305451400360055,0.0709381999375603,0.1303593992791669,0.977526501452451,1.3884993118487905,87.1161927683264,0.9961716253593292,0.0046658165591309,0.0,,0.9539769884942472,,0.8019009504752376,,1.6272642074076942,1.1515428472854443,0.1195435368998226,0.9875728259327262,0.0037372549929649,0.0042516866510412,0.1470735367683842,0.2942150602660575,0.2018535566219174,0.1050525262631315,0.3066978126603805,85.0,2.0,1999.0,0.0,0.1067788191880915,0.1195435368998226,,0.2586293146573287,0.8932211808119085,47,0.0,True
pmlb_wine_quality_red,real_pmlb,real_pmlb,68.1,6,11,320,1279,0.0,0.0,,0.0,0.0,False,1279,1.0694395764213451,0.7310652160201284,1.3058878947413173,0.9546892158671318,68.125,3.3043768757395253,0.023060107217419,0.2498989777344112,0.2457814711353364,0.2227295154869424,1.7101198592052465,0.2020777836540035,0.1878661644433174,0.2022359039855015,0.18801316457199,1.0007824726134595,0.9119548399097422,17.116831213174923,0.9327116123044932,0.0823467422531236,0.0212473618691446,0.0384355460613312,0.6125084804440432,0.2997813861858052,0.3030040429543822,0.3760595546604183,4.914588063888358,0.0753009346853953,0.7487328130107136,0.9976709227852828,0.0999086710564136,0.0645335346892942,0.6301798279906177,0.3680688523562009,0.2349442847229352,0.3682564503518373,0.4825201284929455,11.0,6.0,1279.0,1.1508105086258236,0.5004764060434437,0.6264517660857204,,0.7599687255668491,0.546013907217064,48,0.0,True
openml_44788_KDDCup09-Upselling_seed_0_nrow,real_openml,real_openml,12.6054,2,100,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.8525,0.0,0.3227774903453833,0.0,12.559322033898304,0.332198167830994,0.8598535130692229,0.8417589338390986,0.2360672669666806,,0.3797646003360102,,,0.0105175632741024,0.0457298363763876,0.6904315196998125,0.6606605751987851,192.37150929909188,,,,,0.78875,,0.619375,,0.7099886473540018,0.8569801404173785,0.0590166181423285,0.987204296875,0.0019741208130023,0.0060567943839667,0.1975,0.3794764007409519,0.1309028877834381,0.134375,0.3411614043453396,100.0,2.0,1600.0,0.0,0.055727754533118,0.0590166181423285,,0.3125,0.944272245466882,49,0.0,True
pmlb_page_blocks,real_pmlb,real_pmlb,175.4643,5,10,1095,4378,0.0,0.0,,0.0,0.0,False,1998,1.7466329791725113,0.58080356148889,2.547462934000275,1.4795755448282968,170.8695652173913,3.5163019603879517,0.1657360207990307,0.8603121729477431,0.5282248235075524,0.1513565318379488,0.6311890355422735,0.2987250173235078,0.2555313532789746,0.2847670518525008,0.2389828019063574,0.9624233831196528,1.1760658243943238,4.061391542889877,0.8271035264669946,0.1037339517571128,0.0003529001027893,0.0010693152851141,0.2818713893961264,0.320488504693539,0.1403809538373371,0.3190635621441,3.99207898286114,0.2143218259014302,1.9971796615891773,0.8957583709835962,0.1554120130690851,0.0658134203118084,0.077077077077077,,,0.0445445445445445,0.206353192919591,10.0,5.0,1998.0,1.6040597838342672,1.1848122558683754,1.1325893956914814,,0.0940940940940941,0.2218466989468736,51,0.0,True
pmlb_analcatdata_lawsuit,real_pmlb,real_pmlb,12.8947,2,4,53,211,0.0,0.0,,0.0,0.0,False,211,0.8578199052132701,0.0,3.748438471855359,0.0,13.066666666666666,1.93089849553932,0.6512258959222718,0.84783002510287,0.5325846644302236,,0.3699783906943482,0.3225127155944728,0.1845121533336115,0.3240484904306371,0.1853907826352002,1.0047619047619052,0.7311603820105449,4.510435172450959,0.885192234795897,0.0921587204571718,0.0838393838662056,,0.2748815165876777,,0.0805687203791469,,2.2188496811971965,0.6250430643228906,0.3959586921885874,0.6909099076840143,0.0820272050364716,0.0531602060498459,0.0616113744075829,0.1570971798567707,0.1539600050394699,0.0426540284360189,0.2025564441508286,4.0,2.0,211.0,0.0,0.2836464247862538,0.3959586921885874,1.0769699776640655,0.0663507109004739,0.7163535752137462,53,0.0,True
pmlb_tokyo1,real_pmlb,real_pmlb,1.7717,2,44,192,767,0.0,0.0,,0.0,0.0,False,767,0.2777053455019557,0.0,2.494520115504131,0.0,1.7689530685920578,2.6019930425885107,1.0867449906085178,0.1431971189506011,0.8843751607340379,,0.9436314375069952,,,0.1863021569528017,0.2663213423299117,0.9557915974365064,2.1654511707552286,3.1271546399212027,,,,,0.5371577574967406,,0.0,,3.2438704748855893,0.9789882405353796,3.589670279914701,0.886185191292035,0.3017540052099158,0.1967290680570039,0.1395045632333768,0.2258761610470454,0.176948749664832,0.0847457627118644,0.278684726516147,44.0,2.0,767.0,0.0,0.7821194249233553,3.589670279914701,,0.1851368970013037,0.2178805750766447,54,0.0,True
openml_44492_wilt_seed_4_nrows_2000_nclasse,real_openml,real_openml,17.5185,2,5,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.8925,0.0,0.2169348571153693,0.0,17.6046511627907,3.459423167090096,0.0,0.8867590424736214,0.3765963628354015,,0.3021180043104883,0.2492988586526405,0.2631268313291782,0.249454767882567,0.2632913884469572,1.0006253908692928,0.7893598701689843,13.376690910388827,0.9930077092750784,0.0071333314292021,0.0002149999225716,,0.705625,,0.44875,,3.738955764715598,0.0123182150204676,0.1652632514769607,0.965177734375,0.022585406684986,0.0123182150204676,0.0775,0.2842052974892902,0.1091960055146321,0.038125,0.1915578721600643,5.0,2.0,1600.0,0.0,0.1418248205008534,0.1652632514769607,1.28109418009141,0.150625,0.8581751794991466,55,0.0,True
pmlb_nursery,real_pmlb,real_pmlb,13.1707,4,8,2592,10366,0.0,0.0,,0.0,0.0,False,1998,0.5199641184350487,1.1266713785909088,3.523244406237721,3.969538632288561,13.19083969465649,1.7072410052846767,0.3977406738099925,0.0935012234587869,0.448735675026736,0.396338105999753,1.7135356677693812,0.016760865802678,0.0113979775103451,0.0166991958279585,0.0113947748681857,0.9964018179454248,0.0579370681495632,10.350082088865484,0.8847865258326525,0.2670730480145343,0.1666666666666666,0.408248290463863,0.3288857874119152,0.4144333221806024,0.2306967984934086,0.407005848393447,3.2552189844234736,0.5177379122194772,3.596183429087517,0.9978815151487824,0.1655576886305845,0.3285999199586984,0.3733733733733734,0.394122966032334,0.1265584654521354,0.2107107107107107,0.4079154175527216,8.0,4.0,1998.0,0.8504135861674694,0.9182589066600444,3.4314840559355315,20.050629756796475,0.535035035035035,0.1934864798091632,56,0.0,True
openml_47046_Accidents_Prediction_Dataset,real_openml,real_openml,6.9365,2,6,100,400,0.0,0.0,,0.0,0.0,False,400,0.75,0.0,0.0894603276012,0.0,7.0,2.0114705672526214,0.6801645897477545,0.72,0.1969226479913984,,0.5435644431995964,0.0249856228936082,0.0187321826743368,0.0250482435023641,0.0187791305005882,1.0025062656641597,0.0757585584110987,64.03200970218587,0.9930240453224554,0.0061052252997405,0.9495798319327732,,0.955,,0.955,,2.5465460617884528,0.6835889743187257,0.0403429703493609,0.98000625,0.0084889486637655,0.0044778644254285,0.3125,0.3817583502542597,0.2185072423908571,0.23,0.4213595372708713,6.0,2.0,400.0,0.0,0.0387785292919442,0.0403429703493609,,0.315,0.9612214707080556,57,4.47545209131181e-16,True
pmlb_dna,real_pmlb,real_pmlb,2.1621,3,180,638,2548,0.0,0.0,,0.0,0.0,False,2548,0.3943483055274502,0.2412457528147258,2.310376096126558,0.5573684205951989,2.161764705882353,0.8055242544808325,0.0653964250740052,0.1242980502181073,0.8480722078419398,0.0301090502369802,1.4797016542904289,0.0322657190035419,0.0414554847841829,0.0322783871303592,0.0414717609855118,1.0003926187671814,0.7050567391765604,68.52065691762033,0.9745506542055996,0.0589789772255859,0.3333333333333333,0.5773502691896258,0.9016780513858436,0.0851497402576,0.8967800922021701,0.0897151769871947,2.2636309369648844,0.0750219107989008,5.25509606784192,0.9984269066882882,0.0215949718063768,0.0510641764533145,,,,,,180.0,3.0,2548.0,0.3078347314065436,1.4393594943339778,3.094856426697605,,,0.0772754075788259,58,0.0,True
openml_50_tic-tac-toe,real_openml,real_openml,1.8855,2,9,192,766,0.0,0.0,,0.0,0.0,False,766,0.3080939947780678,0.0,0.0875385534087913,0.0,1.890566037735849,1.5382646665072282,0.0332201469374903,0.1733857159756681,0.2601708007082612,,0.9304017190069436,0.0777203396004946,0.0507401203462218,0.0778219348156589,0.0508064473009229,1.0013071895424874,0.2776555669535761,47.58474651872722,0.9920377841888436,0.0111022411612912,1.0,,1.0,,1.0,,2.4491138652829085,0.0582198047666565,0.0726032775832968,0.9959829980434798,0.0195525202312631,0.0264970638077247,0.391644908616188,0.4853412866414548,0.0633666648863227,0.2637075718015665,0.4409304933828918,9.0,2.0,766.0,0.0,0.0676888455411777,0.0726032775832968,1.025862878000942,0.5509138381201044,0.9323111544588224,59,0.0,True
openml_46913_blood-transfusion-service-cent,real_openml,real_openml,3.2022,2,4,150,598,0.0,0.0,,0.0,0.0,False,598,0.5250836120401338,0.0,0.2628483004006897,0.0,3.211267605633803,2.8671769200662456,0.1725651362478518,0.4322490135905305,0.3401326959093274,,0.7907877320094978,0.4650966005711994,0.350777507429824,0.4658756568535629,0.351365074443944,1.001675041876046,1.1312317309279667,19.519314149492715,0.9586958032497694,0.0299046664132877,0.2705741976879004,,0.9933110367892976,,0.9882943143812708,,3.617451562017707,0.1956763615837616,0.1308254838699679,0.9930817328665228,0.0405130900580361,0.0262257379232857,0.4765886287625418,,,0.3093645484949833,0.4626186452526426,4.0,2.0,598.0,0.0,0.1156902508265469,0.1308254838699679,,0.3260869565217391,0.8843097491734531,60,0.0,True
openml_44364_california_seed_2_nrows_2000_n,real_openml,real_openml,1.0,2,8,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.0,0.0,0.7592916717550715,0.0,1.0,3.4586374582203563,0.0019562295789919,0.0,0.6435707723336389,,1.0,0.1502871863239008,0.2169295053358737,0.1503811745579997,0.217065171067791,1.000625390869294,0.7378293886740706,11.829320793490073,0.9596150372451064,0.0952244280224089,0.002045946731376,,0.96,,0.935625,,4.374101750933567,0.0867681470133718,0.7070187083730157,0.994901953125,0.0845357072867887,0.0873807944081773,0.355625,0.4208227273766617,0.1147213444700667,0.23875,0.4264529297745776,8.0,2.0,1600.0,0.0,0.4141833390021164,0.7070187083730157,1.6236785597506955,0.550625,0.5858166609978835,61,0.0,True
pmlb_car_evaluation,real_pmlb,real_pmlb,18.6154,4,6,346,1382,0.0,0.0,,0.0,0.0,False,1382,1.0825055912446406,0.4560197530035766,1.2594651317717709,0.57434097830718,18.615384615384617,1.7923517197998375,0.2272314704240131,0.5069562793245246,0.363092213253035,0.3095976834727916,1.2051031299123935,0.0119806588751553,0.0099457422652439,0.0119893342255355,0.0099529441061311,1.0007241129616171,0.0376458092057577,10.499868137492278,0.9017311981398094,0.0846823349037397,0.0648148148148148,0.1004106793461182,0.5452977782732956,0.1596038347955506,0.1364575938491385,0.167862420808914,2.882681681694122,0.3002332385402201,1.114919139821501,0.987119906341823,0.1147731680181092,0.104737083738759,0.1548480463096961,0.3667710643588803,0.1038562666074978,0.0832127351664254,0.2763034876260852,6.0,4.0,1382.0,0.7955011554733665,0.5872093171984002,1.030526526335795,,0.3516642547033285,0.4537144424677266,62,0.0,True
openml_42345_Traffic_violations,real_openml,real_openml,9.8066,3,20,14068,56272,0.0,0.0,,0.0,0.0,False,1998,0.6023043760031939,0.715843181826346,2.519954742119479,1.803892420657197,9.806060606060608,1.4576382759585504,1.4498096121889397,0.1961048686748645,0.3870446051965698,0.1837952299595544,1.2343556480042084,0.0472883831367656,0.0850094159166389,0.0438797438062989,0.0893788302576344,0.9522722204857326,0.502836375231862,34.76786392662054,0.981751808583019,0.0417774616744867,0.2301250393600034,0.3985882602653137,0.3319290854835878,0.5749180405674473,0.3294716517465332,0.5706616404786348,2.656491149026416,1.4092829459919287,0.4355771115072181,0.9987823158493828,0.035502774936343,0.0902280264247744,0.6216216216216216,0.482918788506112,0.0972946279394594,0.4269269269269269,0.4947553333977856,20.0,3.0,1998.0,0.596346594211942,0.3333877393794227,0.364808943521597,,0.8503503503503503,0.6842781748713433,63,0.0,True
pmlb_adult,real_pmlb,real_pmlb,3.1792,2,14,9769,39073,0.0,0.0,,0.0,0.0,False,1999,0.5214598315972666,0.0,0.3501052444651856,0.0,3.1793774735265803,1.76537913371141,1.1598177723144203,0.4279626660896761,0.5165730185910554,,0.7935730699043289,0.0689940353490732,0.0871488980077997,0.0671990018806412,0.0870508905192517,0.9623720735741867,0.4231332786566881,13.433678077872566,0.9664374144487028,0.0350198906436068,0.0181960021085854,,0.8549274637318659,,0.8084042021010506,,2.4998788012828763,1.1368809383356753,0.3639730483610605,0.9881721751320884,0.059073402332863,0.0559721570840928,0.3106553276638319,0.3722608403552684,0.1727157578172742,0.2236118059029515,0.4167690701557985,14.0,2.0,1999.0,0.0,0.2668476835362749,0.3639730483610605,,0.4062031015507754,0.733152316463725,64,0.0,True
openml_853_boston,real_openml,real_openml,1.4211,2,13,102,404,0.0,0.0,,0.0,0.0,False,404,0.1732673267326732,0.0,1.589590322291634,0.0,1.4191616766467066,2.3606027970555576,0.7594205256401242,0.0582930833472126,0.7444282761594208,,0.9782343371278984,0.3957201254712121,0.2154439451442779,0.3967020612664262,0.2159785455044374,1.0024813895781648,1.626184458342021,5.263452757625378,0.8229765184787544,0.1095283909952442,0.0109090153914948,,0.8514851485148515,,0.556930693069307,,3.1529830224104014,0.6999008020994262,1.2430248237113348,0.9761665522987942,0.1858541117730544,0.1176316024063628,0.2846534653465346,0.3275896051793711,0.1654568782453953,0.1584158415841584,0.3655832083531888,13.0,2.0,404.0,0.0,0.5541734583456868,1.2430248237113348,1.4157363961883844,0.3341584158415842,0.4458265416543132,65,0.0,True
pmlb_schizo,real_pmlb,real_pmlb,3.2258,3,14,68,272,0.0,0.0,,0.0,0.0,False,272,0.5434216534382905,0.6886955951225143,0.2745638494270461,0.1890909136802879,3.2,2.0943769852205407,0.4768143327661511,0.2303882725832011,0.3184750440224418,0.1773183828861128,1.385766238622764,0.2619094420002074,0.1498619131881514,0.2628758975057432,0.1504149091777755,1.003690036900369,1.1316875182192585,23.711321713597687,0.9542140707749756,0.0297990596831667,0.6499426079604106,0.2127581350182991,0.9352960102960104,0.0525596951431866,0.803035178035178,0.0641680851348944,3.421699993416884,0.4556956567191104,0.2840740059669452,0.9925524437716264,0.0584432304264199,0.0318625422069503,0.6911764705882353,0.5059381006815228,0.0839840217941257,0.5367647058823529,0.4995656893860118,14.0,3.0,272.0,0.3495525363677794,0.2342945162395387,0.2453455067443999,,0.8970588235294118,0.7730509077848218,66,0.0,True
openml_43941_anneal,real_openml,real_openml,1.1796,2,38,180,718,0.0,0.0,,0.0,0.0,False,718,0.0835654596100278,0.0,1.386262005300562,0.0,1.182370820668693,0.5665795589058081,0.7068970248294811,0.0138695186506498,0.7334091449237807,,0.9949568168891753,,,0.0632832521005749,0.0984658867680304,0.8169272553769381,0.8214966287006148,20.571394866638887,,,,,0.4651810584958217,,0.0,,1.5131703401741945,0.6648283556013372,1.163982124270606,0.9834459695377906,0.0483660356207891,0.1532710762328731,0.2075208913649025,0.2386322070457253,0.1984302059088644,0.096100278551532,0.294934171744145,38.0,2.0,718.0,0.0,0.5378889738578312,1.163982124270606,,0.2590529247910863,0.4621110261421688,67,0.0,True
openml_46948_PhishingWebsites,real_openml,real_openml,1.257,2,30,2211,8844,0.0,0.0,,0.0,0.0,False,1999,0.1139755766621438,0.0,2.054653290133419,0.0,1.2572741194486985,0.8159923443044834,0.3691122317449682,0.0254619483981588,0.8463965264926855,,0.990678026008586,0.1178698898517529,0.1719629356030011,0.1179882741685141,0.173031709475986,0.9982672044245036,1.1464367761728786,18.347897823550248,0.9429740790750633,0.1282038478566469,0.0,,0.8624312156078039,,0.8624312156078039,,1.7526762814242045,0.3121609395582272,2.525932458251967,0.9937249765453012,0.053994088888865,0.1260938456553373,0.16008004002001,,,0.0760380190095047,0.2651252571092292,30.0,2.0,1999.0,0.0,0.7163870800588833,2.525932458251967,,0.256128064032016,0.2836129199411167,68,0.0,True
